Empresa,Yhaguy,
16848,7890903066356
16847,7890903066394
15015,7890903066417
16840,7890903066424
14999,7890903066776
16843,7890903066844
16846,7890903066868
16845,7890903066981
16844,7890903067025
16837,7890903067049
16836,7890903067056
16879,7890903067100
16863,7890903069852
11337,7890903072258
16856,7890903074313
8005,7890903078410
4094,7890903078700
3083,7890903078717
4095,7890903078724
10949,7890903078731
4101,7890903078809
10960,7890903079073
3586,7890903079127
5914,7890903079172
5915,7890903079332
10733,7890903079370
10748,7890903079400
5216,7890903079448
3579,7890903079486
4968,7890903079509
10753,7890903079523
5645,7890903079561
3581,7890903079639
10496,7890903079721
4278,7890903079844
10273,7890903079882
10272,7890903079905
10278,7890903080031
10261,7890903080178
8443,7892861507803
9599,7897499903713
9591,7897499905519
9411,7897499905540
9424,7897499906196
3577,7897499906455
11660,7897499906516
3301,7897499909326
9381,7897499910018
9395,7897499910025
9366,7897499910056
12103,7897499910148
11661,7897499910155
11662,7897499910476
9405,7897499910483
9549,7897499910506
9543,7897499910537
9544,7897499910544
9547,7897499910629
9539,7897499910667
9542,7897499910674
9420,7897499910681
9419,7897499910698
9580,7897499910766
9586,7897499910803
9607,7897499910810
9582,7897499910827
9585,7897499910834
9583,7897499910841
8216,7897499911015
530,7897499911060
9605,7897499911084
9606,7897499911091
14443,7897499911114
13533,7897499911121
9355,7897499911138
9354,7897499911145
13763,7897499911152
14440,7897499911169
13092,7897499911176
9414,7897499911190
9397,7897499911206
9415,7897499911213
11884,7897499911237
11883,7897499911244
14444,7897499911251
9538,7897499911336
14441,7897499911398
13532,7897499911404
13535,7897499911428
14445,7897499911466
9553,7897499911718
9552,7897499911725
9608,7897499911862
10022,7897499912210
9572,7897499912234
4099,7897499912326
9573,7897499912371
9393,7897499912388
9398,7897499912494
9417,7897499912500
9418,7897499912555
9576,7897499912777
13765,7897499913026
9578,7897499913071
11393,7897499913491
9554,7897499913941
10500,7897499914863
9409,7897499915198
9584,7897499915204
9407,7897499915235
9408,7897499915242
9421,7897499915259
9422,7897499915266
9574,7897499915273
9386,7897499915280
9387,7897499915297
9391,7897499915303
9430,7897499915358
9614,7897499915365
9615,7897499915372
9616,7897499915389
9613,7897499915396
9434,7897499915402
4972,7897499915419
9379,7897499915457
9369,7897499915464
9548,7897499915471
9380,7897499915501
1212,7897499915518
9550,7897499915525
9579,7897499916188
9370,7897499917505
9581,7897499917574
9392,7897499917598
4100,7897499917734
8448,7897499917772
8449,7897499917789
9609,7897499918083
13335,7897499918236
16851,7897499918298
16818,7897499918656
3101,7897499918762
16850,7897499918939
16849,7897499918946
10952,7897499918984
9361,7897499919158
12614,7897499920758
3087,7897499921151
9384,7897499921168
9371,7897499921304
1656,7897499921625
3086,7897499923612
3084,7897499923629
4969,7897499923704
11196,7897499923711
10968,7897499923728
3097,7897499924251
11188,7897499924275
15009,7897499924299
3103,7897499924725
3102,7897499924749
4097,7897499924763
4718,7897499924800
11189,7897499925364
11193,7897499925371
3099,7897499926200
4273,7897499926712
12370,7897499941678
2857,7897499942743
12609,7897499943207
12611,7897499943214
16878,7897499943290
3104,7897499943306
12612,7897499951080
11190,7897499951097
16852,7897499953565
9440,03133354
9647,06266790
11887,13157823
4728,15538116
10280,5890524190289
8908,6897720189283
9660,7890903026336
9666,7890903026503
9680,7890903026589
16893,7890903029498
9655,7892724000045
9677,7892724000182
4719,7892724000489
4104,7892724004326
9652,7892724004432
5672,7892724011058
5916,7892724032671
6827,7892724165799
10756,7892724167441
10757,7892724170946
8454,7892724170977
8918,7892724172483
14007,7892724178614
2119,7892724178676
13768,7892724178751
10514,7892724180778
10764,7892724189658
10755,7892724190029
11397,7892724196380
10512,7892724197929
8917,7892724203040
4279,7892724205013
12624,7892724210956
12376,7892724244074
13112,7892724278413
10766,7892724280300
4725,7892724731291
8009,7892861011980
9641,7892861014578
3106,7892861032893
8456,7892861032909
4726,7892861033388
8907,7892861033395
9441,7892861033807
12618,7892861034521
9639,7892861034668
8915,7892861038512
8008,7892861039748
4510,7892861049174
4962,7892861521397
8704,80134664
14970,7891252962245
14969,7891252829043
6786,7891252824000
5615,7891252820811
736,7891252809045
13314,7891252802367
6783,7891252793108
1179,7891252791098
11648,7891252791005
7031,7891252784489
4927,7891252784472
14681,7891252073729
7712,7891252072586
4058,7891252050638
4476,7891252010380
1642,7891252008912
12596,7891252002699
4474,7891252001166
7035,7891252999616
7495,7891252999142
7719,7891252995267
3073,7891252995144
2604,7891252995120
14971,7891252959047
4065,7891252890722
7036,7891252861562
6998,7891252861500
7958,7891252861036
12356,7891252860541
12354,7891252860534
12348,7891252860398
7019,7891252860336
6166,7891252854069
12094,7891252854052
14209,7891252854045
13751,7891252854014
12351,7891252854007
3037,7891252848600
2603,7891252848235
2821,7891252848112
7010,7891252848013
4063,7891252847849
6168,7891252847344
7723,7891252847337
14976,7891252829241
13978,7891252824154
5881,7891252823508
5637,7891252823133
5177,7891252823010
5626,7891252823003
12097,7891252822952
5622,7891252822419
5165,7891252822402
7722,7891252822396
5602,7891252822341
5601,7891252822334
5600,7891252822327
5604,7891252822310
3048,7891252822303
3838,7891252822235
3034,7891252822204
3078,7891252821771
13976,7891252821757
3531,7891252821467
7040,7891252820934
5603,7891252820910
3035,7891252820866
7016,7891252820736
1414,7891252820712
7327,7891252820712
7009,7891252820699
4231,7891252820545
8880,7891252820538
5636,7891252820521
5630,7891252820514
6792,7891252820453
5152,7891252820446
5170,7891252820385
5171,7891252820378
5166,7891252820330
5135,7891252820293
6399,7891252820224
12359,7891252820217
12095,7891252820200
13975,7891252820156
13062,7891252820095
5635,7891252820002
2526,7891252819501
1871,7891252809533
10728,7891252809519
16798,7891252809243
4080,7891252809014
14974,7891252805559
7015,7891252804507
7033,7891252804125
4920,7891252803623
5132,7891252803500
3283,7891252803449
4930,7891252803227
4929,7891252803210
7043,7891252803203
7041,7891252803173
7042,7891252803081
16800,7891252802954
7721,7891252802824
7720,7891252802817
4223,7891252802794
4056,7891252802770
13752,7891252802701
6996,7891252802688
6994,7891252802664
4053,7891252802626
4081,7891252802466
5176,7891252802329
14211,7891252802268
7018,7891252802244
6995,7891252802107
6997,7891252801995
5164,7891252801964
3532,7891252801667
7008,7891252801605
5154,7891252801407
9330,7891252801308
4924,7891252801308
4916,7891252801285
5172,7891252801223
5173,7891252801186
8687,7891252801124
7003,7891252801087
5133,7891252801056
5136,7891252801018
7006,7891252800776
4078,7891252800721
13316,7891252800707
5150,7891252800660
12358,7891252800509
12804,7891252800448
12355,7891252800417
6787,7891252800301
7021,7891252800240
11649,7891252800226
14210,7891252800202
7017,7891252800103
14973,7891252799247
5605,7891252796208
4230,7891252796178
4926,7891252796147
12352,7891252796062
12350,7891252796055
3059,7891252796024
7032,7891252795638
7034,7891252794730
2601,7891252794020
6422,7891252793122
6420,7891252791500
2834,7891252789613
2826,7891252789606
3058,7891252789590
3049,7891252789583
3053,7891252789477
3050,7891252789453
3052,7891252789446
3051,7891252789439
3067,7891252789378
2828,7891252789361
2825,7891252789323
3042,7891252789309
3041,7891252789293
3081,7891252789286
2833,7891252789279
3070,7891252789262
3040,7891252789248
3066,7891252789231
3065,7891252789224
3080,7891252789200
3079,7891252789187
3064,7891252789170
3039,7891252789163
3069,7891252789132
3068,7891252789125
3054,7891252789095
3047,7891252789088
3063,7891252788098
2829,7891252788081
3038,7891252788029
3062,7891252788012
3061,7891252787602
3012,7891252787015
2827,7891252787008
2527,7891252785875
4076,7891252785851
3840,7891252785714
3541,7891252785707
5638,7891252785509
4066,7891252785080
4067,7891252785073
6167,7891252785059
7005,7891252784786
738,7891252784564
4069,7891252770703
12357,7891252770147
14205,7891252770123
7025,7891252770031
14972,7891252769042
9097,7891252760322
8879,7891252760100
8878,7891252760025
13064,7891252759920
7011,7891252759869
737,7891252759609
5631,7891252759449
7020,7891252759432
5633,7891252759241
5632,7891252759234
5627,7891252759227
3076,7891252756554
3075,7891252756530
3074,7891252756523
3077,7891252756516
3072,7891252751207
5629,7891252750286
6789,7891252750002
4480,7891252096438
739,7891252093000
244,7891252092843
3288,7891252092829
3046,7891252092508
3055,7891252092423
11378,7891252092393
7326,7891252092379
4068,7891252092362
10466,7891252092355
3057,7891252092034
7494,7891252083988
16803,7891252083223
11380,7891252083162
3287,7891252079851
16802,7891252079462
6782,7891252079431
4082,7891252078007
11381,7891252077901
7729,7891252076881
6161,7891252076867
7013,7891252076836
6383,7891252076300
13065,7891252075570
10406,7891252074856
6692,7891252074610
9099,7891252074580
6384,7891252073958
6375,7891252073811
14429,7891252073804
6790,7891252073736
7718,7891252073712
4077,7891252073385
14686,7891252073361
8189,7891252073224
3286,7891252073125
6381,7891252073002
6379,7891252072999
7957,7891252072913
14212,7891252072869
6406,7891252072845
7728,7891252072814
6380,7891252071992
12098,7891252071374
7000,7891252071268
8873,7891252071213
11869,7891252071183
5161,7891252071046
9316,7891252070889
7001,7891252070681
5407,7891252070650
7029,7891252070506
7030,7891252070452
3540,7891252070360
7727,7891252070360
7022,7891252070339
4075,7891252070322
14688,7891252070292
11871,7891252070247
5620,7891252070230
9533,7891252070216
14684,7891252070186
9312,7891252070100
7023,7891252056999
14975,7891252056883
3841,7891252056807
5438,7891252055787
5628,7891252055022
7731,7891252054148
5625,7891252053639
6376,7891252053530
6377,7891252053523
5884,7891252053042
3056,7891252052694
2830,7891252052663
3535,7891252052540
4235,7891252052458
6400,7891252052397
10941,7891252052144
3534,7891252052021
6164,7891252051673
6165,7891252051666
5169,7891252051598
7325,7891252051550
5443,7891252050751
5442,7891252050744
7037,7891252050737
6373,7891252050614
5182,7891252050584
9323,7891252050546
6421,7891252050362
9307,7891252050324
7007,7891252050256
9314,7891252050256
5151,7891252050232
6387,7891252050034
11379,7891252033983
3285,7891252030449
6788,7891252030395
5425,7891252029795
3539,7891252029726
4483,7891252029337
5883,7891252029320
3538,7891252029191
6401,7891252029108
6378,7891252029009
5399,7891252028798
6392,7891252028729
5149,7891252028682
4054,7891252028620
11382,7891252028453
2831,7891252028446
14431,7891252028422
5417,7891252028330
5409,7891252028132
5153,7891252028040
12805,7891252027869
13315,7891252027784
5400,7891252027449
13753,7891252027418
6390,7891252027302
4222,7891252027272
12597,7891252027135
6385,7891252027029
8876,7891252026978
8420,7891252026961
9098,7891252026930
13063,7891252026909
6407,7891252026855
4478,7891252026794
5160,7891252026732
6411,7891252026725
5427,7891252026718
3284,7891252026299
5431,7891252025834
5415,7891252025780
13977,7891252025575
14692,7891252025568
9535,7891252025445
13317,7891252025391
5435,7891252025315
5174,7891252025292
6388,7891252025254
9304,7891252025094
4233,7891252025063
3045,7891252024851
9315,7891252024837
5426,7891252024684
4922,7891252024615
5402,7891252024493
5158,7891252024486
5623,7891252024424
5416,7891252024202
9322,7891252024196
6391,7891252024158
3011,7891252024004
3036,7891252023960
9305,7891252023953
6404,7891252023939
5624,7891252023922
2832,7891252023915
9319,7891252023854
6419,7891252023762
5397,7891252023748
9310,7891252023731
3533,7891252023724
6999,7891252023717
6389,7891252023700
7028,7891252023243
6386,7891252023175
9318,7891252023052
9324,7891252022833
4481,7891252022697
6160,7891252022628
6424,7891252022468
8421,7891252022352
4226,7891252022253
6412,7891252022246
5410,7891252022215
11870,7891252022192
2822,7891252022123
6402,7891252022093
4083,7891252022048
6382,7891252022017
7328,7891252021959
13513,7891252021805
4061,7891252021614
5181,7891252021515
5634,7891252021423
14432,7891252021393
5131,7891252021324
5412,7891252021287
6408,7891252021164
6409,7891252021157
5184,7891252021027
14682,7891252021003
14691,7891252020990
5428,7891252020952
5128,7891252020907
5394,7891252020778
9327,7891252020754
4234,7891252020693
11867,7891252020693
7027,7891252020686
14693,7891252020495
4925,7891252020396
5424,7891252020341
5159,7891252020273
5423,7891252020266
5419,7891252020204
4225,7891252020198
5421,7891252020181
9333,7891252020099
6170,7891252020082
6169,7891252020082
5882,7891252020068
7039,7891252020051
7038,7891252020044
6410,7891252019956
5418,7891252019932
5420,7891252019925
5422,7891252019918
9325,7891252019819
4073,7891252019802
12347,7891252019741
9332,7891252019635
5395,7891252019628
4064,7891252019505
7726,7891252019499
8877,7891252019451
3060,7891252019437
7024,7891252019420
5439,7891252019338
5155,7891252019314
7026,7891252019291
16801,7891252019277
9320,7891252019239
13313,7891252019185
6791,7891252019178
11860,7891252018997
9532,7891252018980
5156,7891252018614
9306,7891252018560
5163,7891252018546
7002,7891252018508
13750,7891252018409
10940,7891252018393
9534,7891252018379
9309,7891252018348
9308,7891252018331
14206,7891252018294
14207,7891252018287
14690,7891252018157
14689,7891252018102
8872,7891252018072
12806,7891252018027
14685,7891252018010
4218,7891252017914
5138,7891252017907
4070,7891252017709
6414,7891252017679
7012,7891252017655
7014,7891252017648
9328,7891252017112
6395,7891252017075
5130,7891252016795
9094,7891252016771
3290,7891252016566
4216,7891252016351
4232,7891252015811
4479,7891252015804
5137,7891252015712
5446,7891252015569
11862,7891252015545
5157,7891252015460
8874,7891252015439
5408,7891252015354
6413,7891252015262
4074,7891252015156
4229,7891252015095
7730,7891252014227
7725,7891252014166
4923,7891252013954
3835,7891252013923
4217,7891252013862
5440,7891252013718
5398,7891252013435
5429,7891252012735
5434,7891252012667
6418,7891252012650
7724,7891252012629
6416,7891252012414
4228,7891252011950
5401,7891252011936
8190,7891252011813
4062,7891252011493
5179,7891252011479
6374,7891252011196
6417,7891252011165
5167,7891252011097
5430,7891252010953
5880,7891252010908
2602,7891252010908
14430,7891252010748
6372,7891252010502
13515,7891252010458
14683,7891252010434
4482,7891252010199
9317,7891252009957
11866,7891252009940
3836,7891252009803
9329,7891252009797
6403,7891252009742
6405,7891252009629
4072,7891252009520
4085,7891252009254
5175,7891252009131
5441,7891252009124
6396,7891252009117
5183,7891252008660
8875,7891252008530
9321,7891252008493
4919,7891252008387
11863,7891252008226
4084,7891252008196
9331,7891252008035
4086,7891252007885
3289,7891252007809
5411,7891252007632
5396,7891252007342
5134,7891252006888
6415,7891252006741
11864,7891252006109
6425,7891252005720
13514,7891252005560
5406,7891252005201
5445,7891252005171
6163,7891252005102
5168,7891252005089
5148,7891252005065
4057,7891252005058
5437,7891252005041
5433,7891252005010
5621,7891252005003
5436,7891252004983
2605,7891252004976
5178,7891252004969
11868,7891252004594
6423,7891252004211
5393,7891252003795
7959,7891252003597
4928,7891252003580
9326,7891252003443
14687,7891252003108
4224,7891252003054
5444,7891252002941
4079,7891252002897
5129,7891252002866
4227,7891252002767
5162,7891252002743
9096,7891252002729
6397,7891252002668
2824,7891252002620
10467,7891252002507
4060,7891252002316
5432,7891252002286
4071,7891252001814
3536,7891252001456
11865,7891252001319
4921,7891252000855
6398,7891252000633
5413,7891252000510
9313,7891252000459
3837,7891252000305
4473,7891252000152
5414,7891252000138
5180,7891252000053
18900,7891342000123
18127,7891342000147
18849,7891342000154
18861,7891342000161
18158,7891342000178
18121,7891342000185
18128,7891342000192
18126,7891342000208
18125,7891342000215
18159,7891342000222
18874,7891342000253
18179,7891342000260
18155,7891342000291
18187,7891342000307
18162,7891342000314
18886,7891342000321
18837,7891342000338
18351,7891342000345
18361,7891342000352
18842,7891342000369
18354,7891342000376
18844,7891342000383
18836,7891342000390
18847,7891342000406
18353,7891342000413
18369,7891342000420
18897,7891342000437
18890,7891342000505
18182,7891342000512
17878,7891342000536
18135,7891342000543
17877,7891342000550
18145,7891342000567
18183,7891342000574
18865,7891342000581
18163,7891342000598
17927,7891342000604
18820,7891342000628
18858,7891342000635
18151,7891342000642
18845,7891342000659
18161,7891342000666
18157,7891342000673
18889,7891342000680
18123,7891342000703
18868,7891342000710
18854,7891342000727
17886,7891342000857
17870,7891342000895
17922,7891342000925
18364,7891342000949
18824,7891342000987
17908,7891342001182
18352,7891342001205
17907,7891342001229
18144,7891342001250
18371,7891342001267
18822,7891342001373
19063,7891342001434
18864,7891342001649
17881,7891342001656
18852,7891342001663
17883,7891342001670
17880,7891342001687
17924,7891342001700
18192,7891342001717
17900,7891342001762
18888,7891342001793
18872,7891342001830
18835,7891342001885
17917,7891342001939
17915,7891342001984
17916,7891342001991
18175,7891342002004
18657,7891342002011
18656,7891342002028
18606,7891342002035
18190,7891342002042
18850,7891342002066
18164,7891342002073
18862,7891342002080
18866,7891342002097
18639,7891342002127
18815,7891342002134
18173,7891342002141
18597,7891342002172
18189,7891342002189
18863,7891342002196
18129,7891342002202
18640,7891342002219
18660,7891342002226
18641,7891342002233
18169,7891342002240
18851,7891342002264
18593,7891342002271
18595,7891342002288
18618,7891342002295
18596,7891342002301
18614,7891342002318
18642,7891342002486
18860,7891342002509
18870,7891342003018
18833,7891342003025
18370,7891342003056
18855,7891342003063
18365,7891342003070
18869,7891342003087
18881,7891342003094
18879,7891342003100
18814,7891342003117
18347,7891342003131
18375,7891342003209
18350,7891342003216
18896,7891342003230
18891,7891342003247
18877,7891342003261
19034,7891342003278
18839,7891342003285
18611,7891342003292
18359,7891342003308
18846,7891342003377
18366,7891342003391
17893,7891342003452
18146,7891342003469
18821,7891342003544
18887,7891342003575
18853,7891342003612
18857,7891342003636
18859,7891342003674
19010,7891342003681
17879,7891342003742
17694,7891342003780
17684,7891342003797
17882,7891342003810
18374,7891342003827
18893,7891342003834
18372,7891342003858
18873,7891342003865
17885,7891342003902
17690,7891342003933
18600,7891342004015
18871,7891342004022
18840,7891342004039
18838,7891342004046
18153,7891342004053
18636,7891342004077
18637,7891342004084
18177,7891342004091
18599,7891342004107
18882,7891342004114
18156,7891342004121
19083,7891342004183
18652,7891342004220
18654,7891342004237
18598,7891342004268
18875,7891342004299
18646,7891342004305
18605,7891342004312
18848,7891342004336
18152,7891342004374
18647,7891342004381
18645,7891342004398
18166,7891342004404
18621,7891342004442
18635,7891342004459
18901,7891342004466
18665,7891342004480
18843,7891342004572
18663,7891342004602
18615,7891342004619
18616,7891342004626
18609,7891342004633
18608,7891342004671
18834,7891342004688
18883,7891342004695
18841,7891342004701
18613,7891342004718
18373,7891342004725
18867,7891342004732
18876,7891342004749
18367,7891342004756
18625,7891342004763
18629,7891342004770
18594,7891342004787
18131,7891342004794
18658,7891342004800
17642,7891342004817
18191,7891342004824
18631,7891342004848
18662,7891342004862
18634,7891342004886
18357,7891342004893
19009,7891342004916
18648,7891342004923
18147,7891342004947
18601,7891342004961
18643,7891342004985
18856,7891342004992
18880,7891342005012
18368,7891342005029
19079,7891342005036
18818,7891342005043
18628,7891342005050
18610,7891342005067
18649,7891342005074
17459,7891342005098
18612,7891342005128
18360,7891342005142
17911,7891342005173
17914,7891342005180
18165,7891342005197
18619,7891342005203
18180,7891342005210
18650,7891342005234
18664,7891342005241
18140,7891342005258
17884,7891342005265
17926,7891342005296
18362,7891342005302
18160,7891342005319
18148,7891342005326
18607,7891342005340
18363,7891342005357
18184,7891342005364
18817,7891342005395
18149,7891342005401
18895,7891342005432
18894,7891342005449
18356,7891342005456
18346,7891342005463
18630,7891342005470
17425,7891342005494
18150,7891342005500
18624,7891342005524
18617,7891342005531
18170,7891342005548
19051,7891342005555
19089,7891342005579
18134,7891342005609
18816,7891342005616
18819,7891342005623
19065,7891342005630
18620,7891342005647
18122,7891342005654
17889,7891342005661
18358,7891342005685
18633,7891342005692
18627,7891342005708
18143,7891342005715
19073,7891342005722
18355,7891342005739
18168,7891342005746
18349,7891342005760
18130,7891342005791
18623,7891342005807
18644,7891342005814
17652,7891342005821
18124,7891342005838
18136,7891342005845
18655,7891342005852
18899,7891342005913
18132,7891342005937
18133,7891342005951
17913,7891342005968
18604,7891342005975
17895,7891342006040
17894,7891342006057
18638,7891342006064
18176,7891342006149
18659,7891342006187
18188,7891342006200
18632,7891342006217
17680,7891342006231
17683,7891342006248
17678,7891342006255
17898,7891342006262
18142,7891342006293
17457,7891342006385
18138,7891342006392
18181,7891342006408
19075,7891342006422
18167,7891342006446
17888,7891342006491
18622,7891342006521
17890,7891342006569
17901,7891342006576
18653,7891342006583
19069,7891342006590
18651,7891342006606
18141,7891342006767
17658,7891342006798
19080,7891342006811
17418,7891342007009
17887,7891342007016
17896,7891342007085
17670,7891342007108
17664,7891342007139
18172,7891342007184
18878,7891342007191
18178,7891342007207
18193,7891342007214
17872,7891342007351
17688,7891342007382
17431,7891342007405
19044,7891342007443
19067,7891342007467
17918,7891342007498
19033,7891342007511
19081,7891342007542
18829,7891342007580
17645,7891342007672
19059,7891342007788
17659,7891342007795
19050,7891342007818
18348,7891342007849
17891,7891342007856
17679,7891342007917
19071,7891342007924
19074,7891342007931
18174,7891342007962
17432,7891342008006
19077,7891342008013
18137,7891342008051
18185,7891342008075
18194,7891342008082
17905,7891342008105
18602,7891342008112
18171,7891342008129
18626,7891342008136
18892,7891342008143
17648,7891342008150
19070,7891342008167
17646,7891342008174
18186,7891342008181
18898,7891342008204
17440,7891342008259
17676,7891342008266
17692,7891342008273
17871,7891342008297
17700,7891342008303
17681,7891342008310
18825,7891342008327
17903,7891342008334
18831,7891342008341
17655,7891342008358
17906,7891342008914
17897,7891342010153
17902,7891342010160
17873,7891342010184
17909,7891342010191
17910,7891342010191
18902,7891342010252
17650,7891342010269
17899,7891342010276
17675,7891342010283
17641,7891342010290
19084,7891342010313
17874,7891342010320
17662,7891342010337
17665,7891342010351
17892,7891342010368
17408,7891342010412
17919,7891342010450
17653,7891342010467
17912,7891342010504
17925,7891342010511
19068,7891342010528
17677,7891342010535
19072,7891342010559
19040,7891342010566
17407,7891342010603
17920,7891342010627
17686,7891342010634
17643,7891342010672
17663,7891342010719
19278,7891342010726
17699,7891342010740
17669,7891342010757
17698,7891342010764
17644,7891342010795
17639,7891342010825
17638,7891342010832
19039,7891342010863
17682,7891342010870
17441,7891342010887
17923,7891342010931
19265,7891342010948
17875,7891342010979
19076,7891342010993
17673,7891342011006
17674,7891342011020
18603,7891342011037
19087,7891342011044
17654,7891342011068
17904,7891342011075
17685,7891342011082
18832,7891342011099
17687,7891342011105
17433,7891342011112
19041,7891342011150
17876,7891342011167
17667,7891342011181
17419,7891342011198
19060,7891342011228
19266,7891342011273
17424,7891342011297
19035,7891342011327
17666,7891342011358
19268,7891342011372
17449,7891342011389
19053,7891342011419
19052,7891342011426
17921,7891342011457
17689,7891342011600
17443,7891342011631
17696,7891342011648
18830,7891342011655
17409,7891342011679
17410,7891342011709
19263,7891342011723
17695,7891342011730
17693,7891342011747
19088,7891342011761
19038,7891342011778
19049,7891342011792
17691,7891342011815
17647,7891342011822
17697,7891342011884
17661,7891342011891
17421,7891342011914
17657,7891342011921
17649,7891342011938
18826,7891342011945
17640,7891342011952
17671,7891342011976
17651,7891342011983
17656,7891342012010
17668,7891342012041
17672,7891342012072
19042,7891342012089
17416,7891342012102
17660,7891342012119
19056,7891342012126
19058,7891342012133
19082,7891342012164
19506,7891342012188
19043,7891342012201
17430,7891342012232
19046,7891342012249
17427,7891342012256
17429,7891342012263
19264,7891342012270
19276,7891342012287
19057,7891342012294
19045,7891342012300
19047,7891342012317
19061,7891342012348
19062,7891342012379
17456,7891342012423
17428,7891342012430
17445,7891342012447
17446,7891342012454
17435,7891342012461
17426,7891342012508
17453,7891342012669
17455,7891342012720
17454,7891342012775
19508,7891342012812
17439,7891342012874
17438,7891342012881
19055,7891342012959
19048,7891342012997
19267,7891342013024
17436,7891342013048
19505,7891342013055
17450,7891342013147
17452,7891342013154
19270,7891342013178
17437,7891342013222
19054,7891342013253
17451,7891342013451
19499,7891342013475
17423,7891342013512
17420,7891342013529
17434,7891342013543
17414,7891342013567
17411,7891342013598
17422,7891342013659
17413,7891342013680
17448,7891342013734
18827,7891342013895
19503,7891342013901
19086,7891342014137
17447,7891342014199
17412,7891342014229
17417,7891342014458
17415,7891342014465
18828,7891342014472
19085,7891342014489
19495,7891342014533
19269,7891342014540
19275,7891342014557
19498,7891342014649
19500,7891342014946
19501,7891342014953
19273,7891342015028
19277,7891342015035
18885,7891342015059
18884,7891342015066
19494,7891342015172
19496,7891342015295
17458,7891342015363
19271,7891342015370
19036,7891342015387
19502,7891342015431
22838,7891342015462
19507,7891342015905
19504,7891342015912
19037,7891342015943
19497,7891342016148
22837,7891342016827
